item_id,name
24603,Starfire Mantle
24604,Starfire Wristwraps
24605,Laughing Skull Waistguard
24606,Laughing Skull Boot
24607,Laughing Skull Tunic
24608,Laughing Skull Gloves
24609,Laughing Skull Cap
24610,Laughing Skull Pants
24611,Laughing Skull Shoulderpads
24612,Laughing Skull Bracelets
24613,Vindicator Belt
24614,Vindicator Boots
24615,Vindicator Tunic
24616,Vindicator Gloves
24617,Vindicator Cap
24618,Vindicator Pants
24619,Vindicator Shoulderpads
24620,Vindicator Bracers
24621,Slavehandler Belt
24622,Slavehandler Footpads
24623,Slavehandler Jerkin
24624,Slavehandler Handwraps
24625,Slavehandler Cap
24626,Slavehandler Pants
24627,Slavehandler Amice
24628,Slavehandler Wristguards
24629,Feralfen Sash
24630,Feralfen Sandals
24631,Feralfen Jerkin
24632,Feralfen Hand
24633,Feralfen Hood
24634,Feralfen Pants
24635,Feralfen Amice
24636,Feralfen Cuffs
24637,Mistyreed Belt
24638,Mistyreed Boot
24639,Mistyreed Tunic
24640,Mistyreed Gloves
24641,Mistyreed Hood
24642,Mistyreed Pants
24643,Mistyreed Shoulderpads
24644,Mistyreed Bracer
24645,Astralaan Belt
24646,Astralaan Boots
24647,Astralaan Robe
24648,Astralaan Gloves
24649,Astralaan Headdress
24650,Astralaan Pants
24651,Astralaan Shoulderpads
24652,Astralaan Bracer
24653,Consortium Sash
24654,Consortium Boot
24655,Consortium Robe
24656,Consortium Gloves
24657,Consortium Hood
24658,Consortium Pants
24659,Consortium Mantle
24660,Consortium Bracer
24661,Shadow Council Chain
24662,Shadow Council Boots
24663,Shadow Council Tunic
24664,Shadow Council Gloves
24665,Shadow Council Cowl
24666,Shadow Council Pants
24667,Shadow Council Mantle
24668,Shadow Council Bracer
24669,Eldr'naan Belt
24670,Eldr'naan Boot
24671,Eldr'naan Jerkin
24672,Eldr'naan Gloves
24673,Eldr'naan Hood
24674,Eldr'naan Pants
24675,Eldr'naan Shoulderpads
24676,Eldr'naan Bracelets
24677,Archmage Belt
24678,Archmage Slippers
24679,Archmage Robe
24680,Archmage Gloves
24681,Archmage Headpiece
24682,Archmage Pants
24683,Archmage Mantle
24684,Archmage Bracelets
24685,Elementalist Belt
24686,Elementalist Boots
24687,Elementalist Tunic
24688,Elementalist Gloves
24689,Elementalist Skullcap
24690,Elementalist Leggings
24691,Elementalist Mantle
24692,Elementalist Bracelets
24693,Bonechewer Pelt-Girdle
24694,Bonechewer Shredboots
24695,Bonechewer Chestpiece
24696,Bonechewer Spikegloves
24697,Bonechewer Skincloak
24698,Bonechewer Ripleggings
24699,Bonechewer Shoulderguards
24700,Bonechewer Bands
24701,Haal'eshi Cord
24702,Haal'eshi Boots
24703,Haal'eshi Jerkin
24704,Haal'eshi Gloves
24705,Haal'eshi Hat
24706,Haal'eshi Leggings
24707,Haal'eshi Pauldrons
24708,Haal'eshi Bindings
24709,Vengeance Belt
24710,Vengeance Boots
24711,Vengeance Chestpiece
24712,Vengeance Gloves
24713,Vengeance Helm
24714,Vengeance Legguards
24715,Vengeance Pauldrons
24716,Vengeance Bands
24717,Dreghood Belt
24718,Dreghood Boots
24719,Dreghood Chestpiece
24720,Dreghood Gloves
24721,Dreghood Cowl
24722,Dreghood Trousers
24723,Dreghood Pauldrons
24724,Dreghood Bands
24725,Dementia Cord
24726,Dementia Boots
24727,Dementia Vest
24728,Dementia Gloves
24729,Dementia Hood
24730,Dementia Trousers
24731,Dementia Shoulderguards
24732,Dementia Armguards
24733,Sunroc Waistband
24734,Sunroc Boots
24735,Sunroc Chestpiece
24736,Sunroc Gloves
24737,Sunroc Mask
24738,Sunroc Pants
24739,Sunroc Shoulderguards
24740,Sunroc Armguards
24741,Ranger Belt
24742,Ranger Boots
24743,Ranger Jerkin
24744,Ranger Gloves
24745,Ranger Hat
24746,Ranger Pants
24747,Ranger Pauldrons
24748,Ranger Armguards
24749,Daggerfen Belt
24750,Daggerfen Boots
24751,Daggerfen Battlevest
24752,Daggerfen Gloves
24753,Daggerfen Cowl
24754,Daggerfen Stitchpants
24755,Daggerfen Pauldrons
24756,Daggerfen Bindings
24757,Umbrafen Waistband
24758,Umbrafen Boots
24759,Umbrafen Tunic
24760,Umbrafen Gloves
24761,Umbrafen Cap
24762,Umbrafen Britches
24763,Umbrafen Shoulderguards
24764,Umbrafen Bindings
24765,Clefthoof Belt
24766,Clefthoof Wanderboots
24767,Clefthoof Hidemantle
24768,Clefthoof Gloves
24769,Clefthoof Cover
24770,Clefthoof Britches
24771,Clefthoof Shoulderguards
24772,Clefthoof Bracers
24773,Boneshredder Belt
24774,Boneshredder Boots
24775,Boneshredder Jerkin
24776,Boneshredder Gloves
24777,Boneshredder Skullcap
24778,Boneshredder Britches
24779,Boneshredder Shoulderguards
24780,Boneshredder Wristguards
24781,Murkblood Belt
24782,Loosely Threaded Gloves
24783,Murkblood Boots
24784,Murkblood Chestpiece
24785,Murkblood Gloves
24786,Murkblood Cover
24787,Murkblood Pants
24788,Murkblood Shoulderguards
24789,Murkblood Bracers
24790,Expedition Girdle
24791,Expedition Boots
24792,Expedition Tunic
24793,Expedition Gloves
24794,Expedition Hood
24795,Expedition Pants
24796,Expedition Shoulderguards
24797,Expedition Bracers
24798,Dragonhawk Belt
24799,Dragonhawk Boots
24800,Dragonhawk Tunic
24801,Dragonhawk Gloves
24802,Dragonhawk Hat
24803,Dragonhawk Pants
24804,Dragonhawk Shoulderguards
24805,Dragonhawk Bands
24806,Unyielding Waistband
24807,Unyielding Footwraps
24808,Unyielding Chain Vest
24809,Unyielding Fists
24810,Unyielding Helm
24811,Unyielding Leggings
24812,Unyielding Spaulders
24813,Unyielding Bindings
24814,Felstone Waistband
24815,Felstone Greaves
24816,Felstone Chain Vest
24817,Felstone Gauntlets
24818,Felstone Helm
24819,Felstone Leggings
24820,Felstone Spaulders
24821,Felstone Bindings
24822,Netherstalker Belt
24823,Netherstalker Greaves
24824,Netherstalker Armor
24825,Netherstalker Gloves
24826,Netherstalker Helmet
24827,Netherstalker Legguards
24828,Netherstalker Mantle
24829,Netherstalker Bracer
24830,Nexus-Strider Belt
24831,Nexus-Strider Greaves
24832,Nexus-Strider Breastplate
24833,Nexus-Strider Gloves
24834,Nexus-Strider Helmet
24835,Nexus-Strider Legwraps
24836,Nexus-Strider Mantle
24837,Nexus-Strider Bracer
24838,Wrathfin Waistband
24839,Wrathfin Greaves
24840,Wrathfin Armor
24841,Wrathfin Gloves
24842,Wrathfin Helmet
24843,Wrathfin Legguards
24844,Wrathfin Mantle
24845,Wrathfin Bindings
24846,Fenclaw Waistband
24847,Fenclaw Footwraps
24848,Fenclaw Armor
24849,Fenclaw Fists
24850,Fenclaw Helm
24851,Fenclaw Legguards
24852,Fenclaw Mantle
24853,Fenclaw Bindings
24854,Marshcreeper Belt
24855,Marshcreeper Sludgeboots
24856,Marshcreeper Fen-Vest
24857,Marshcreeper Gloves
24858,Marshcreeper Helm
24859,Marshcreeper Leggings
24860,Marshcreeper Mantle
24861,Marshcreeper Bracelets
24862,Blood Knight Girdle
24863,Blood Knight Boots
24864,Blood Knight Breastplate
24865,Blood Knight Gauntlets
24866,Blood Knight Helm
24867,Blood Knight Greaves
24868,Blood Knight Pauldrons
24869,Blood Knight Bracers
24870,Ironspine Belt
24871,Ironspine Greaves
24872,Ironspine Chain Vest
24873,Ironspine Gloves
24874,Ironspine Helm
24875,Ironspine Legguards
24876,Ironspine Shoulderguards
24877,Ironspine Bracelets
24878,Der'izu Belt
24879,Der'izu Greaves
24880,Der'izu Chestpiece
24881,Der'izu Fists
24882,Der'izu Helm
24883,Der'izu Legguards
24884,Der'izu Spaulders
24885,Der'izu Bracer
24886,Skettis Belt
24887,Skettis Footwraps
24888,Skettis Chestpiece
24889,Skettis Gauntlets
24890,Skettis Helmet
24891,Skettis Legguards
24892,Skettis Spaulders
24893,Skettis Bracer
24894,Sundered Waistband
24895,Sundered Footwraps
24896,Sundered Chestpiece
24897,Sundered Gauntlets
24898,Sundered Helmet
24899,Sundered Legguards
24900,Sundered Spaulders
24901,Tortured Bracer
24902,Talhide Stitched-Belt
24903,Talhide Lined-Boots
24904,Talhide Chestpiece
24905,Talhide Lined-Gloves
24906,Talhide Helmet
24907,Talhide Lined-Leggings
24908,Talhide Shoulderguards
24909,Talhide Lined-Bracers
24910,Netherstorm Belt
24911,Netherstorm Greaves
24912,Netherstorm Chestpiece
24913,Netherstorm Gauntlets
24914,Netherstorm Helm
24915,Netherstorm Legguards
24916,Netherstorm Shoulderguards
24917,Netherstorm Bracer
24918,Grimscale Belt
24919,Grimscale Sabatons
24920,Grimscale Armor
24921,Grimscale Gauntlets
24922,Grimscale Helm
24923,Grimscale Legguards
24924,Grimscale Pauldrons
24925,Grimscale Vambraces
24926,Ango'rosh Belt
24927,Ango'rosh Sabatons
24928,Ango'rosh Breastplate
24929,Ango'rosh Gauntlets
24930,Ango'rosh Helm
24931,Ango'rosh Legguards
24932,Ango'rosh Pauldrons
24933,Ango'rosh Vambraces
24934,Darkcrest Belt
24935,Darkcrest Sabatons
24936,Darkcrest Breastplate
24937,Darkcrest Gauntlets
24938,Darkcrest Helm
24939,Darkcrest Legguards
24940,Darkcrest Pauldrons
24941,Darkcrest Bracers
24942,Bloodscale Belt
24943,Bloodscale Sabatons
24944,Bloodscale Breastplate
24945,Bloodscale Gauntlets
24946,Bloodscale Helm
24947,Bloodscale Legguards
24948,Bloodscale Pauldrons
24949,Bloodscale Bracers
24950,Bogslayer Belt
24951,Bogslayer Sabatons
24952,Bogslayer Breastplate
24953,Bogslayer Gauntlets
24954,Bogslayer Helm
24955,Bogslayer Legplates
24956,Bogslayer Pauldrons
24957,Bogslayer Bracers
24958,Khan'aish Girdle
24959,Khan'aish Greaves
24960,Khan'aish Breastplate
24961,Khan'aish Gloves
24962,Khan'aish Helmet
24963,Khan'aish Legplates
24964,Khan'aish Epaulets
24965,Khan'aish Bracers
24966,Talonguard Girdle
24967,Talonguard Greaves
24968,Talonguard Armor
24969,Talonguard Gloves
24970,Talonguard Helmet
24971,Talonguard Legplates
24972,Talonguard Epaulets
24973,Talonguard Bracers
24974,Reaver Girdle
24975,Reaver Greaves
24976,Reaver Armor
24977,Reaver Gloves
24978,Reaver Helmet
24979,Reaver Legplates
24980,Reaver Epaulets
24981,Reaver Bracers
24982,Boulderfist Belt
24983,Boulderfist Greaves
24984,Boulderfist Armor
24985,Boulderfist Gloves
24986,Boulderfist Helm
24987,Boulderfist Legplates
24988,Boulderfist Epaulets
24989,Boulderfist Bracers
24990,Warmaul Belt
24991,Warmaul Greaves
24992,Warmaul Breastplate
24993,Warmaul Gloves
24994,Warmaul Helmet
24995,Warmaul Legplates
24996,Warmaul Epaulets
24997,Warmaul Vambraces
24998,Bloodfist Girdle
24999,Bloodfist Greaves
25000,Bloodfist Breastplate
25001,Bloodfist Gloves
25002,Bloodfist Helmet
25003,Bloodfist Legplates
25004,Bloodfist Epaulets
25005,Bloodfist Vambraces
25006,Conqueror's Girdle
25007,Conqueror's Greaves
25008,Conqueror's Breastplate
25009,Conqueror's Gauntlets
25010,Conqueror's Helmet
25011,Conqueror's Legplates
25012,Conqueror's Epaulets
25013,Conqueror's Vambraces
25014,Shattered Hand Belt
25015,Shattered Hand Sabatons
25016,Shattered Hand Breastplate
25017,Shattered Hand Gauntlets
25018,Shattered Hand Helmet
25019,Shattered Hand Legplates
25020,Shattered Hand Epaulets
25021,Shattered Hand Vambraces
25022,Warlord's Iron-Girdle
25023,Warlord's Sabatons
25024,Warlord's Iron-Breastplate
25025,Warlord's Iron-Gauntlets
25026,Warlord's Iron-Helm
25027,Warlord's Iron-Legplates
25028,Warlord's Iron-Epaulets
25029,Warlord's Iron-Vambraces
25030,Silky Velvet Cloak
25031,Silvermoon Royal Cloak
25032,Hellfire Cloak
25033,Scavenger's Cloak
25034,Elementalist Cloak
25035,Silver-Lined Cloak
25036,Boulderfist Cloak
25037,Patched Cape
25038,Forest Shroud
25039,Farseer Cloak
25040,Murkblood Cape
25041,Ambusher's Cloak
25042,Nether Cloak
25043,Amber Cape
25044,Rubellite Ring
25045,Azurite Ring
25046,Spined Ring
25047,Tourmaline Loop
25048,Smoky Quartz Ring
25049,Scheelite Ring
25050,Moldavite Ring
25051,Blue Topaz Band
25052,Hauyne Ring
25053,Lazuli Ring
25054,Sodalite Band
25055,Alexandrite Ring
25056,Almandine Ring
25057,Amber Band
25058,Anglesite Choker
25059,Fire Opal Collar
25060,Sunstone Necklace
25061,Hiddenite Necklace
25062,Zircon Amulet
25063,Multi-Colored Beads
25064,Amethyst Pendant
25065,Turquoise Brooch
25066,Pink Sapphire Necklace
25067,Diopside Beads
25068,Kunzite Necklace
25069,Epidote Stone Necklace
25070,Coral Beads
25071,Tanzanite Pendant
25072,Northman's Shield
25073,Emperor Shield
25074,Telaari Shield
25075,Hardened Steel Shield
25076,Screaming Shield
25077,Modani War-Shield
25078,Zangari Shield
25079,Outland Shield
25080,Spell-Breaker Shield
25081,Bayeaux Shield
25082,Fel-Iron Shield
25083,Smouldering Shield
25084,Zeth'Gor Shield
25085,Dragonscale Shield
25086,Dreamseeker Dandelion
25087,Bleeding Eye
25088,Laughing Skull Orb
25089,Supplicant's Rod
25090,Slavehandler Rod
25091,Mistyreed Torch
25092,Consortium Crystal
25093,Shadow Council Orb
25094,Eldr'naan Scepter
25095,Archmage Orb
25096,Elementalist Star
25097,Astralaan Orb
25098,Tuurik Torch
25099,Draenei Crystal Rod
25100,Liege Blade
25101,Cross Pommel Dagger
25102,Jaedenis Dagger
25103,Nightstalker Dagger
25104,Anzac Dagger
25105,Arachnid Dagger
25106,Cobra Shortblade
25107,Draconic Dagger
25108,Grave Keeper Knife
25109,Moon Blade
25110,Sharp Bowie Knife
25111,Lionhead Dagger
25112,Fel Ripper
25113,Phantom Dagger
25114,Doomsayer's Mace
25115,Riversong Mace
25116,Pneumatic War Hammer
25117,Flanged Battle Mace
25118,Battle Star
25119,Silvermoon War-Mace
25120,Rockshard Club
25121,Dreaded Mace
25122,Khorium Plated Bludgeon
25123,Boneshredder Mace
25124,Footman Mace
25125,Retro-Spike Club
25126,Anvilmar Hammer
25127,Knight's War Hammer
25128,Shining Mace
25129,Giant's Leg Bone
25130,Gronn-Bone Club
25131,Hateful Bludgeon
25132,Thrallmar War Hammer
25133,Stormwind Maul
25134,Highmountain Hammer
25135,Clefthoof Mace
25136,Blood Stained Hammer
25137,Draenethyst Mallet
25138,Blood Knight Maul
25139,Algaz Battle Hammer
25140,Commanding Mallet
25141,Halaani Hammer
25142,Telaari Longblade
25143,Silver Hand Blade
25144,Skettis Curved Blade
25146,Light-Etched Longsword
25147,Skystrider Katana
25148,Bone Collector Sword
25149,Baron's Broadsword
25150,Honor Hold Saber
25151,Assassins' Short Blade
25152,Howling Sword
25153,Gladiator Greatblade
25154,Blood Groove Blade
25155,Iron Skull Sword
25156,Royal Crusader Sword
25157,Serpentlord Claymore
25158,Skeletal Broadsword
25160,Vengeance Blade
25161,Dragon Wing Blade
25162,Darkened Broadsword
25163,Elexorien Blade
25164,Crude Umbrafen Blade
25165,Boulderfist Claymore
25166,Mok'Nathal Warblade
25167,Nethersteel Claymore
25168,Sha'tari Longsword
25169,Fel Orc Brute Sword
25170,Rattan Bo Staff
25171,Straight Hardwood Staff
25172,Jinbali Warp-Staff
25174,Hanbo Staff
25175,Demoniac Longstaff
25176,Taiji Quarterstaff
25177,Tanjo Staff
25178,Bata Staff
25179,Nguni Stick
25180,Calenda Fighting Stick
25181,Tapered Staff
25182,Crystal-Etched Warstaff
25183,Voodoo Hex-Staff
25184,Ravager Claws
25185,Thrasher Blades
25186,Vampiric Handscythes
25187,Shekketh Talons
25188,Spleenripper Claws
25189,Ironspine Point
25190,Wight's Claws
25191,Dread Fangs
25192,Gutrippers
25193,Deathclaw Talons
25194,Serpent's Fangs
25195,Diamond Tipped Claws
25196,Boneshredder Claws
25197,Razor Scythes
25198,Karaborian Battle Axe
25199,Knight's War Axe
25200,Jagged Broadaxe
25201,Reaver's Sickle
25202,Kingly Axe
25203,Chipped Woodchopper
25204,Colossal War Axe
25205,Silvermoon Crescent Axe
25206,Berserker Axe
25207,Shadowmoon Cleaver
25208,Bladespire Broadaxe
25209,Amani Tomahawk
25210,Double-Bladed Axe
25211,Rockbiter Cutter
25212,Lucky Strike Axe
25213,Fel-Touched Axe
25214,Mok'Nathal Battleaxe
25215,Spiked Battle Axe
25216,Ogre Splitting Axe
25217,Sundering Axe
25218,Silver-Edged Axe
25219,Rending Claw
25220,Glorious War-Axe
25221,Ghostly Battle Axe
25222,Ceremonial Slayer's Axe
25223,Windcaller Hatchet
25224,Slavemaster Axe
25225,Deepforge Broadaxe
25226,War Scythe
25227,Sha'tari Longspear
25228,Halberd Polearm
25229,Partisan Polearm
25230,Voulge Blade
25231,Fel-Wrought Halberd
25232,War Glaive
25233,Battle Scythe
25234,Telaari Polearm
25235,Ethereal-Etched Glaive
25236,Grim Scythe
25237,Nether Trident
25238,Hellfire War Spear
25239,Legend's Glaive
25240,Azerothian Longbow
25241,Ashenvale Longbow
25242,Telaari Longbow
25243,Windtalker Bow
25244,Viper Bow
25245,Razorsong Bow
25246,Thalassian Compound Bow
25247,Expert's Bow
25248,Talbuk Hunting Bow
25249,Ranger's Recurved Bow
25250,Rocslayer Longbow
25251,Orc Flatbow
25252,Dream Catcher Bow
25253,Windspear Longbow
25254,Tower Crossbow
25255,Ram's Head Crossbow
25256,Stronghold Crossbow
25257,Citadel Crossbow
25258,Repeater Crossbow
25259,Collapsible Crossbow
25260,Archer's Crossbow
25261,Mighty Crossbow
25262,Battle Damaged Crossbow
25263,Assassins' Silent Crossbow
25264,Pocket Ballista
25265,Barreled Crossbow
25266,Well-Balanced Crossbow
25267,Rampant Crossbow
25268,Lead-Slug Shotgun
25269,Longbeard Rifle
25270,Gnomish Assault Rifle
25271,Croc-Hunter's Rifle
25272,PC-54 Shotgun
25273,Sawed-Off Shotgun
25274,Cliffjumper Shotgun
25275,Dragonbreath Musket
25276,Tauren Runed Musket
25277,Sporting Rifle
25278,Nessingwary Longrifle
25279,Sen'jin Longrifle
25280,Game Hunter Musket
25281,Big-Boar Battle Rifle
25282,Mahogany Wand
25283,Crystallized Ebony Wand
25284,Purpleheart Wand
25286,Yew Wand
25287,Magician's Wand
25288,Conjurer's Wand
25289,Majestic Wand
25290,Solitaire Wand
25291,Nobility Torch
25292,Mechano-Wand
25293,Draenethyst Wand
25294,Dragonscale Wand
25295,Flawless Wand
25296,Absorption Dagger
25297,Tuning Knife
25298,Combustion Dagger
25299,Siphoning Dagger
25300,Lightning Dagger
25301,Shattering Dagger
25302,Soul-Drain Dagger
25303,Amplifying Blade
25304,Destructo-Blade
25305,Elemental Dagger
25306,Permafrost Dagger
25307,Shadow Dagger
25308,Thunder Spike
25309,Warpdagger
25310,Naaru Lightmace
25311,Revitalizing Hammer
25312,Glorious Scepter
25313,Cold-Iron Scepter
25314,Ceremonial Hammer
25315,Restorative Mace
25316,Spirit-Clad Mace
25317,Lesser Sledgemace
25318,Ancestral Hammer
25319,Tranquility Mace
25320,Queen's Insignia
25321,Divine Hammer
25322,Lordly Scepter
25323,Ascendant's Scepter
25324,Angerstaff
25325,Brutal Scar-Limb
25326,Primal Lore-Staff
25327,Frenzied Staff
25328,Faerie-Kind Staff
25329,Tranquility Staff
25330,Starshine Staff
25331,Vengeance Staff
25332,Reflective Staff
25333,Purification Staff
25334,Intimidating Greatstaff
25335,Feral Warp-Staff
25336,Splintering Greatstaff
25337,Swarming Sting-Staff
25338,Loosely Threaded Pants
25339,Loosely Threaded Shoulderpads
25340,Loosely Threaded Vest
25341,Dilapidated Cloth Belt
25342,Dilapidated Cloth Boots
25343,Dilapidated Cloth Bracers
25345,Dilapidated Cloth Hat
25346,Dilapidated Cloth Pants
25348,Dilapidated Cloth Vest
25349,Moldy Leather Armor
25350,Moldy Leather Belt
25351,Moldy Leather Boots
25352,Moldy Leather Bracers
25353,Moldy Leather Gloves
25354,Moldy Leather Helmet
25355,Moldy Leather Pants
25356,Moldy Leather Shoulderpads
25357,Decaying Leather Armor
25358,Decaying Leather Belt
25359,Decaying Leather Boots
25360,Decaying Leather Bracers
25361,Decaying Leather Gloves
25362,Decaying Leather Helmet
25363,Decaying Leather Pants
25364,Decaying Leather Shoulderpads
25365,Eroded Mail Armor
25366,Eroded Mail Belt
25367,Eroded Mail Boots
25368,Eroded Mail Bracers
25369,Eroded Mail Circlet
25370,Eroded Mail Gloves
25371,Eroded Mail Pants
25372,Eroded Mail Shoulderpads
25373,Corroded Mail Armor
25374,Corroded Mail Belt
25375,Corroded Mail Boots
25376,Corroded Mail Bracers
25377,Corroded Mail Circlet
25378,Corroded Mail Gloves
25379,Corroded Mail Pants
25380,Corroded Mail Shoulderpads
25381,Tarnished Plate Belt
25382,Tarnished Plate Boots
25383,Tarnished Plate Bracers
25384,Tarnished Plate Chestpiece
25385,Tarnished Plate Gloves
25386,Tarnished Plate Helmet
25387,Tarnished Plate Pants
25388,Tarnished Plate Shoulderpads
25389,Deteriorating Plate Belt
25390,Deteriorating Plate Boots
25391,Deteriorating Plate Bracers
25392,Deteriorating Plate Chestpiece
25393,Deteriorating Plate Gloves
25394,Deteriorating Plate Helmet
25395,Deteriorating Plate Pants
25396,Deteriorating Plate Shoulderpads
25397,Eroded Axe
25398,Stone Reaper
25399,Deteriorating Blade
25400,Tarnished Claymore
25401,Corroded Mace
25402,The Stoppable Force
25403,Sharpened Stilleto
25404,Dense War Staff
25405,Rusted Musket
25406,Broken Longbow
25408,Shiny Tail Hair
25409,Resilient Tail Hair
25412,Dirt-covered Fur
25413,Smooth Fur
25416,Oshu'gun Crystal Fragment
25417,Bloody Fang
25418,Razor Sharp Fang
25420,Severed Claw
25421,Gnarled Claw
25425,Molted Feather
25426,Brilliant Feather
25427,Beaten Talon
25428,Savage Talon
25429,Grime-encrusted Scale
25431,Ripped Fin
25434,Fractured Carapace
25435,Hardened Carapace
25436,Twitching Leg
25438,Malachite Pendant
25439,Tigerseye Band
25440,Cracked Boar Tusk
25442,Mangled Snout
25444,Corrosive Ichor
25447,Broken Skull
25450,Creeping Moss
25451,Swamp Moss
25452,Blighted Fungus
25454,Luminescent Globe
25456,Glowing Spores
25463,Pair of Ivory Tusks
25521,Greater Rune of Warding
25548,Tallstalk Mushroom
25550,Redcap Toadstool
25649,Knothide Leather Scraps
25650,Knothide Armor Kit
25651,Vindicator's Armor Kit
25652,Magister's Armor Kit
25653,Riding Crop
25654,Felscale Gloves
25655,Felscale Boots
25656,Felscale Pants
25657,Felscale Breastplate
25659,Scaled Draenic Boots
25660,Scaled Draenic Vest
25661,Scaled Draenic Gloves
25662,Scaled Draenic Pants
25668,Thick Draenic Boots
25669,Thick Draenic Gloves
25670,Thick Draenic Pants
25671,Thick Draenic Vest
25673,Wild Draenish Boots
25674,Wild Draenish Gloves
25675,Wild Draenish Leggings
25676,Wild Draenish Vest
25679,Comfortable Insoles
25680,Stylin' Purple Hat
25681,Stylin' Adventure Hat
25682,Stylin' Jungle Hat
25685,Fel Leather Gloves
25686,Fel Leather Boots
25687,Fel Leather Leggings
25689,Heavy Clefthoof Vest
25690,Heavy Clefthoof Leggings
25691,Heavy Clefthoof Boots
25692,Netherfury Leggings
25693,Netherfury Boots
25694,Netherfury Belt
25695,Felstalker Belt
25696,Felstalker Breastplate
25697,Felstalker Bracers
25699,Crystal Infused Leather
25700,Fel Scales
25707,Fel Hide
25708,Thick Clefthoof Leather
25719,Arakkoa Feather
25720,Pattern: Heavy Knothide Leather
25725,Pattern: Riding Crop
25726,Pattern: Comfortable Insoles
25744,Dampscale Basilisk Eye
25802,Dreadfang Venom Sac
25813,Small Mushroom
25843,Fel Iron Rod
25844,Adamantite Rod
25845,Eternium Rod
25846,Plans: Adamantite Rod
25847,Plans: Eternium Rod
25848,Formula: Runed Adamantite Rod
25849,Formula: Runed Eternium Rod
25861,Crude Throwing Axe
25867,Earthstorm Diamond
25868,Skyfire Diamond
25872,Balanced Throwing Dagger
25873,Keen Throwing Knife
25874,Large Throwing Knife
25875,Deadly Throwing Axe
25876,Gleaming Throwing Axe
25886,Purple Smoke Flare
25887,Schematic: Purple Smoke Flare
25890,Destructive Skyfire Diamond
25893,Mystical Skyfire Diamond
25894,Swift Skyfire Diamond
25895,Enigmatic Skyfire Diamond
25896,Powerful Earthstorm Diamond
25897,Bracing Earthstorm Diamond
25898,Tenacious Earthstorm Diamond
25899,Brutal Earthstorm Diamond
25901,Insightful Earthstorm Diamond
25905,Design: Tenacious Earthstorm Diamond
25906,Design: Brutal Earthstorm Diamond
25907,Design: Destructive Skyfire Diamond
25909,Design: Mystical Skyfire Diamond
27422,Barbed Gill Trout
27425,Spotted Feltail
27429,Zangarian Sporefish
27435,Figluster's Mudfish
27437,Icefin Bluefish
27438,Golden Darter
27439,Furious Crawdad
27441,Felblood Snapper
27442,Goldenscale Vendorfish
27443,Steam Pump Debris
27498,Scroll of Agility V
27499,Scroll of Intellect V
27500,Scroll of Protection V
27501,Scroll of Spirit V
27502,Scroll of Stamina V
27503,Scroll of Strength V
27515,Huge Spotted Feltail
27516,Enormous Barbed Gill Trout
27532,Master Fishing - The Art of Angling
27635,Lynx Steak
27636,Bat Bites
27651,Buzzard Bites
27655,Ravager Dog
27656,Sporeling Snack
27657,Blackened Basilisk
27658,Roasted Clefthoof
27659,Warp Burger
27660,Talbuk Steak
27661,Blackened Trout
27662,Feltail Delight
27663,Blackened Sporefish
27664,Grilled Mudfish
27665,Poached Bluefish
27666,Golden Fish Sticks
27667,Spicy Crawdad
27668,Lynx Meat
27669,Bat Flesh
27671,Buzzard Meat
27674,Ravager Flesh
27676,Strange Spores
27677,Chunk o' Basilisk
27678,Clefthoof Meat
27681,Warped Flesh
27682,Talbuk Venison
27684,Recipe: Buzzard Bites
27685,Recipe: Lynx Steak
27686,Recipe: Roasted Moongraze Tenderloin
27687,Recipe: Bat Bites
27688,Recipe: Ravager Dog
27689,Recipe: Sporeling Snack
27690,Recipe: Blackened Basilisk
27691,Recipe: Roasted Clefthoof
27692,Recipe: Warp Burger
27693,Recipe: Talbuk Steak
27694,Recipe: Blackened Trout
27695,Recipe: Feltail Delight
27696,Recipe: Blackened Sporefish
27697,Recipe: Grilled Mudfish
27698,Recipe: Poached Bluefish
27699,Recipe: Golden Fish Sticks
27700,Recipe: Spicy Crawdad
27736,Master Cookbook
27854,Smoked Talbuk Venison
27855,Mag'har Grainbread
27856,Skethyl Berries
27857,Garadar Sharp
27858,Sunspring Carp
27859,Zangar Caps
27860,Purified Draenic Water
27932,Razor Claw
27933,Serrated Tooth
27934,Vorpal Claw
27978,Soap on a Rope
27992,Infallible Tikbalang Ward
28053,Wicked Arrow
28056,Blackflight Arrow
28059,Iridescent Eye
28060,Impact Shot
28061,Ironbite Shell
28100,Volatile Healing Potion
28101,Unstable Mana Potion
28102,Onslaught Elixir
28103,Adept's Elixir
28104,Elixir of Mastery
28270,Formula: Enchant Chest - Major Resilience
28279,Formula: Enchant Boots - Cat's Swiftness
28280,Formula: Enchant Boots - Boar's Speed
28282,Formula: Enchant Shield - Major Stamina
28290,Smooth Golden Draenite
28291,Design: Smooth Golden Draenite
28399,Filtered Draenic Water
28420,Fel Weightstone
28421,Adamantite Weightstone
28452,Bloodgem Shard
28458,Bold Tourmaline
28459,Delicate Tourmaline
28460,Teardrop Tourmaline
28461,Runed Tourmaline
28462,Bright Tourmaline
28463,Solid Zircon
28464,Sparkling Zircon
28465,Lustrous Zircon
28466,Brilliant Amber
28467,Smooth Amber
28468,Rigid Amber
28469,Gleaming Amber
28470,Thick Amber
28491,Windwalker's Footwraps
28492,Talonite's Boots
28493,Dreadhawk's Schynbald
